old_path	new_path	status	reason	text_references
test/vp/bbh_cot_fewshot/multistep_arithmetic_two.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/multistep_arithmetic_two.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/navigate.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/navigate.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/object_counting.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/object_counting.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/penguins_in_a_table.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/penguins_in_a_table.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/reasoning_about_colored_objects.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/reasoning_about_colored_objects.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/ruin_names.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/ruin_names.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/salient_translation_error_detection.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/salient_translation_error_detection.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/snarks.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/snarks.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/sports_understanding.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/sports_understanding.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/temporal_sequences.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/temporal_sequences.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/tracking_shuffled_objects_five_objects.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/tracking_shuffled_objects_five_objects.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/tracking_shuffled_objects_seven_objects.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/tracking_shuffled_objects_seven_objects.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/tracking_shuffled_objects_three_objects.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/tracking_shuffled_objects_three_objects.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/web_of_lies.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/web_of_lies.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bbh_cot_fewshot/word_sorting.yaml	vskipper/src/vskipper/experiments/bbh_cot_fewshot/word_sorting.yaml	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/bench_cohort_gemm_paths.py	vskipper/src/vskipper/experiments/bench_cohort_gemm_paths.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/bench_fd_conditional_oracle.py	vskipper/src/vskipper/experiments/bench_fd_conditional_oracle.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/bench_fd_layer_policy_oracle.py
test/vp/bench_fd_layer_policy_oracle.py	vskipper/src/vskipper/experiments/bench_fd_layer_policy_oracle.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/binary_cohort_reference.py	vskipper/tests/binary_cohort_reference.py	validation	Retained behavior or reproduction regression check and its numerical reference.	docs/vskipper/removed.md;test/vp/test_binary_cohort_capture.py;test/vp/test_binary_cohort_executor.py;test/vp/test_binary_cohort_layer_compose.py
test/vp/build_cuda_conditional_graph_helper.sh	vskipper/src/vskipper/experiments/build_cuda_conditional_graph_helper.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/01-environment.md;test/vp/gates/gates_box.sh
test/vp/build_fair_output_workload.py	vskipper/src/vskipper/experiments/build_fair_output_workload.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/run_fair_evaluation_contract_direct.py
test/vp/build_labeled_workload.py	vskipper/src/vskipper/experiments/build_labeled_workload.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/build_fair_output_workload.py;test/vp/build_official_workloads.sh;test/vp/build_production_watchdog_workload.py;test/vp/freeze_workload_suite.py;test/vp/run_qps_evaluation.py
test/vp/build_official_workloads.sh	vskipper/src/vskipper/experiments/build_official_workloads.sh	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/build_production_watchdog_workload.py	vskipper/src/vskipper/experiments/build_production_watchdog_workload.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/cache_share.py	vskipper/src/vskipper/experiments/cache_share.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/calib_layer_engagement.py	vskipper/src/vskipper/experiments/calib_layer_engagement.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/check_length_calibration.py	vskipper/src/vskipper/experiments/check_length_calibration.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/hpc_debug_cell.sh
test/vp/check_paper_numbers.py	vskipper/src/vskipper/experiments/check_paper_numbers.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/client_equivalence.py	vskipper/src/vskipper/experiments/client_equivalence.py	retained	Referenced by retained source or documentation; caller review required before retirement.	scripts/equivalence/README.md;test/vp/run_natural_harvest.py
test/vp/compare_fd_parity_traces.py	vskipper/src/vskipper/experiments/compare_fd_parity_traces.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;python/sglang/srt/vpipe/routing.py
test/vp/compare_qps_responses.py	vskipper/src/vskipper/experiments/compare_qps_responses.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/cross_arm_work_gate.py	vskipper/src/vskipper/experiments/cross_arm_work_gate.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_gate_a_work.py;test/vp/gate_tests/test_paired_campaign_workgate.py;test/vp/gates/cell_gates.py;test/vp/refactor_ab/README.md;test/vp/run_paired_campaign.py
test/vp/hpc_debug_cell.sh	-	retired	Retired host-specific debug launcher; references missing v1_cell_counts and rejected min-prompts runner flags.	docs/vskipper/removed.md
test/vp/engagement_analysis.py	vskipper/src/vskipper/experiments/engagement_analysis.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_engagement_analysis.py
test/vp/engagement_table.py	vskipper/src/vskipper/experiments/engagement_table.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/eos_margin_probe.py	vskipper/src/vskipper/experiments/eos_margin_probe.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/example_skipper_plugin.py	vskipper/src/vskipper/experiments/example_skipper_plugin.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_skipper_projector_split.py
test/vp/export_longbench_autobench.py	vskipper/src/vskipper/experiments/export_longbench_autobench.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/labeled_workload.py
test/vp/f1_macros.py	vskipper/src/vskipper/analysis/f1_macros.py	required	Frozen reviewer reproduction recipe dependency.	
test/vp/fdpre_label_probe.py	vskipper/src/vskipper/experiments/fdpre_label_probe.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gates/box_conc16_stress.sh;test/vp/gates/box_vpcov_arm.sh;test/vp/refactor_ab/hpc_ab_arm.sh;test/vp/refactor_ab/perf_client.py
test/vp/flexidepth_oracle_runner.py	vskipper/src/vskipper/experiments/flexidepth_oracle_runner.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/test_flexidepth_oracle_runner.py
test/vp/flexidepth_select_eval.py	vskipper/src/vskipper/experiments/flexidepth_select_eval.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/labeled_workload.py
test/vp/flexidepth_upstream_gsm8k_probe.py	vskipper/src/vskipper/experiments/flexidepth_upstream_gsm8k_probe.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/flexidepth_oracle_runner.py
test/vp/freeze_workload_suite.py	vskipper/src/vskipper/experiments/freeze_workload_suite.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/build_fair_output_workload.py;test/vp/build_official_workloads.sh
test/vp/gate_tests/test_arm_fields.py	vskipper/tests/gate_tests/test_arm_fields.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_canonical_device_key.py	vskipper/tests/gate_tests/test_canonical_device_key.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_cell_gate_enforcement.py	vskipper/tests/gate_tests/test_cell_gate_enforcement.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_cross_arm_allowlist.py	vskipper/tests/gate_tests/test_cross_arm_allowlist.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_cross_arm_config.py	vskipper/tests/gate_tests/test_cross_arm_config.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_declared_cell_size.py	vskipper/tests/gate_tests/test_declared_cell_size.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_engagement_analysis.py	vskipper/tests/gate_tests/test_engagement_analysis.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_expected_runtime_generator.py	vskipper/tests/gate_tests/test_expected_runtime_generator.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_gate_a_work.py	vskipper/tests/gate_tests/test_gate_a_work.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_lmeval_quality_driver.py	vskipper/tests/gate_tests/test_lmeval_quality_driver.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_no_fixed_duration.py	vskipper/tests/gate_tests/test_no_fixed_duration.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_paired_analysis.py	vskipper/tests/gate_tests/test_paired_analysis.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_paired_campaign_workgate.py	vskipper/tests/gate_tests/test_paired_campaign_workgate.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_paired_dod_2x2.py	vskipper/tests/gate_tests/test_paired_dod_2x2.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_paired_driver_invocation.py	vskipper/tests/gate_tests/test_paired_driver_invocation.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_paper_table.py	vskipper/tests/gate_tests/test_paper_table.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_preflight_host_config.py	vskipper/tests/gate_tests/test_preflight_host_config.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_qstar_int.py	vskipper/tests/gate_tests/test_qstar_int.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_quality_2x2_driver.py	vskipper/tests/gate_tests/test_quality_2x2_driver.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_quality_lane_token_identity.py	vskipper/tests/gate_tests/test_quality_lane_token_identity.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_randomskip_sweep_arms.py	vskipper/tests/gate_tests/test_randomskip_sweep_arms.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_roofline_band.py	vskipper/tests/gate_tests/test_roofline_band.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_runner_percell_state.py	vskipper/tests/gate_tests/test_runner_percell_state.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_skipper_projector_split.py	vskipper/tests/gate_tests/test_skipper_projector_split.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_skipping_gate_phases.py	vskipper/tests/gate_tests/test_skipping_gate_phases.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_summarize_2x2_arms.py	vskipper/tests/gate_tests/test_summarize_2x2_arms.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_tree_equivalence_gate.py	vskipper/tests/gate_tests/test_tree_equivalence_gate.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_verify_skipping_executed.py	vskipper/tests/gate_tests/test_verify_skipping_executed.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gate_tests/test_verify_zero_empty_known_list.py	vskipper/tests/gate_tests/test_verify_zero_empty_known_list.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gates/README.md	vskipper/src/vskipper/experiments/gates/README.md	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/gates/gates_box.sh;training/qwen3-flexidepth/bin/hf_push_ckpt.sh
test/vp/gates/box_conc16_stress.sh	vskipper/src/vskipper/experiments/gates/box_conc16_stress.sh	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/gates/box_vpcov_arm.sh	vskipper/src/vskipper/experiments/gates/box_vpcov_arm.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/gates.md;scripts/equivalence/README.md;scripts/equivalence/ab_compare.py;test/vp/gates/README.md;test/vp/gates/box_conc16_stress.sh;test/vp/gates/gates_box.sh;test/vp/refactor_ab/README.md
test/vp/gates/campaign_preflight.py	vskipper/src/vskipper/experiments/gates/campaign_preflight.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/02-run-experiments.md;docs/vskipper/gates.md;test/vp/gate_tests/test_preflight_host_config.py;test/vp/gates/cell_gates.py;test/vp/run_paired_campaign.py
test/vp/gates/cell_gates.py	vskipper/src/vskipper/experiments/gates/cell_gates.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/run_paired_campaign.py;test/vp/run_qps_evaluation.py
test/vp/gates/gates_box.sh	-	retired	Retired migration chain; mutates the frozen control and installs packages into its environment. Individual checks retained.	docs/vskipper/gates.md;test/vp/gates/README.md
test/vp/gates/known_empties.json	vskipper/src/vskipper/experiments/gates/known_empties.json	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/gates.md;test/vp/gate_tests/test_verify_zero_empty_known_list.py;test/vp/gates/verify_zero_empty.py;test/vp/validate_qps_artifact.py
test/vp/gates/route_digest_compare.py	vskipper/src/vskipper/experiments/gates/route_digest_compare.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/gates.md;python/sglang/srt/vpipe/env.py;python/sglang/srt/vpipe/routing.py;test/vp/gates/README.md;test/vp/gates/gates_box.sh
test/vp/gates/test_verify_default_conformance.py	vskipper/tests/gates/test_verify_default_conformance.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gates/test_verify_served_design.py	vskipper/tests/gates/test_verify_served_design.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/gates/verify_arrival_fidelity.py	vskipper/src/vskipper/experiments/gates/verify_arrival_fidelity.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/run_qps_evaluation.py
test/vp/gates/verify_cross_arm_config.py	vskipper/src/vskipper/experiments/gates/verify_cross_arm_config.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_cross_arm_allowlist.py;test/vp/gate_tests/test_cross_arm_config.py;test/vp/run_paired_campaign.py
test/vp/gates/verify_default_conformance.py	vskipper/src/vskipper/experiments/gates/verify_default_conformance.py	retained	Referenced by retained source or documentation; caller review required before retirement.	python/sglang/srt/vpipe/design.py;test/vp/gates/test_verify_default_conformance.py;test/vp/run_paired_campaign.py
test/vp/gates/verify_execution_differences.py	vskipper/src/vskipper/experiments/gates/verify_execution_differences.py	retained	Referenced by retained source or documentation; caller review required before retirement.	deploy/execution_differences.json;deploy/execution_differences.rtxa6000.json;docs/vskipper/02-run-experiments.md
test/vp/gates/verify_served_design.py	vskipper/src/vskipper/experiments/gates/verify_served_design.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/02-run-experiments.md;docs/vskipper/gates.md;scripts/equivalence/README.md;test/vp/gates/box_vpcov_arm.sh;test/vp/gates/cell_gates.py;test/vp/gates/test_verify_served_design.py;test/vp/run_paired_campaign.py
test/vp/gates/verify_skipping_executed.py	vskipper/src/vskipper/experiments/gates/verify_skipping_executed.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_skipping_gate_phases.py;test/vp/gate_tests/test_verify_skipping_executed.py;test/vp/run_lmeval_quality.py;test/vp/run_qps_evaluation.py
test/vp/gates/verify_zero_empty.py	vskipper/src/vskipper/experiments/gates/verify_zero_empty.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_verify_zero_empty_known_list.py;test/vp/run_lmeval_quality.py;test/vp/run_natural_harvest.py;test/vp/run_qps_evaluation.py
test/vp/graph_coverage.py	vskipper/src/vskipper/experiments/graph_coverage.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/hardware_bands_table.py	vskipper/src/vskipper/analysis/hardware_bands_table.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/humaneval_execution.py	vskipper/src/vskipper/experiments/humaneval_execution.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/labeled_workload.py
test/vp/labeled_workload.cap.json	vskipper/src/vskipper/experiments/labeled_workload.cap.json	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/labeled_workload.example.json	vskipper/src/vskipper/experiments/labeled_workload.example.json	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/build_official_workloads.sh
test/vp/labeled_workload.py	vskipper/src/vskipper/experiments/labeled_workload.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/analyze_termination.py;test/vp/build_fair_output_workload.py;test/vp/build_labeled_workload.py;test/vp/build_official_workloads.sh;test/vp/build_production_watchdog_workload.py;test/vp/freeze_workload_suite.py;test/vp/run_qps_evaluation.py;test/vp/score_labeled_workload.py;test/vp/test_scrolls_writing_row.py;test/vp/vp_stream.py;training/qwen3-flexidepth/harness/build_bbh_items.py
test/vp/ladder_table.py	vskipper/src/vskipper/analysis/ladder_table.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/latency_map.py	vskipper/src/vskipper/experiments/latency_map.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/latency_map_figure.py
test/vp/latency_map_figure.py	vskipper/src/vskipper/analysis/latency_map_figure.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/launch_qps_server.py	vskipper/src/vskipper/experiments/launch_qps_server.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/run_fair_evaluation_contract_direct.py;test/vp/run_production_calibration.sh;test/vp/run_qps_development.sh;test/vp/validate_runtime_after.py;test/vp/vast_a100_ladder.sh
test/vp/loaded_quality_table.py	vskipper/src/vskipper/analysis/loaded_quality_table.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh;test/vp/run_natural_harvest.py
test/vp/loaded_shares.py	vskipper/src/vskipper/experiments/loaded_shares.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/qwen_quality_v16.py;test/vp/sweep_occupancy.py
test/vp/longbench_eval.py	vskipper/src/vskipper/experiments/longbench_eval.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/export_longbench_autobench.py
test/vp/make_deployment_manifest.py	vskipper/src/vskipper/experiments/make_deployment_manifest.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/hpc_debug_cell.sh;test/vp/run_natural_harvest.py;test/vp/run_paired_campaign.py
test/vp/make_expected_runtime.py	vskipper/src/vskipper/experiments/make_expected_runtime.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_expected_runtime_generator.py
test/vp/make_mock_fd_weights.py	vskipper/src/vskipper/experiments/make_mock_fd_weights.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gates/README.md
test/vp/native_composite.py	vskipper/src/vskipper/analysis/native_composite.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/natural_lane_summarize.py	vskipper/src/vskipper/experiments/natural_lane_summarize.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/natural_lane_table.py	vskipper/src/vskipper/analysis/natural_lane_table.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh;test/vp/natural_lane_summarize.py
test/vp/natural_lengths_table.py	vskipper/src/vskipper/experiments/natural_lengths_table.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/newrows_local.py	vskipper/src/vskipper/experiments/newrows_local.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/labeled_workload.py
test/vp/paired_analysis.py	vskipper/src/vskipper/experiments/paired_analysis.py	retained	Referenced by retained source or documentation; caller review required before retirement.	scripts/equivalence/README.md;test/vp/gate_tests/test_paired_analysis.py;test/vp/paper_table.py;test/vp/run_paired_campaign.py
test/vp/paired_dod_2x2.py	vskipper/src/vskipper/analysis/paired_dod_2x2.py	required	Frozen reviewer reproduction recipe dependency.	test/vp/client_equivalence.py;test/vp/gate_tests/test_paired_dod_2x2.py;test/vp/loaded_quality_table.py;test/vp/native_composite.py;test/vp/paired_dod_2x2_v16.py;test/vp/qwen_quality_v16.py
test/vp/paired_dod_2x2_v16.py	vskipper/src/vskipper/analysis/paired_dod_2x2_v16.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/paper_table.py	vskipper/src/vskipper/analysis/paper_table.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh;test/vp/abs_macros.py;test/vp/gate_tests/test_paper_table.py
test/vp/pareto_figure.py	vskipper/src/vskipper/analysis/pareto_figure.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/pareto_models_figure.py	vskipper/src/vskipper/analysis/pareto_models_figure.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/pin_output_lengths_from_bank.py	vskipper/src/vskipper/experiments/pin_output_lengths_from_bank.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/02-run-experiments.md;test/vp/bank_from_harvest.py
test/vp/prefill_crossover_from_artifact.py	vskipper/src/vskipper/experiments/prefill_crossover_from_artifact.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/qps_deployment.py	vskipper/src/vskipper/experiments/qps_deployment.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_tree_equivalence_gate.py;test/vp/launch_qps_server.py;test/vp/make_deployment_manifest.py;test/vp/run_qps_evaluation.py;test/vp/validate_runtime_after.py;test/vp/verify_tree_equivalence.py
test/vp/qstar_int.py	vskipper/src/vskipper/experiments/qstar_int.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/02-run-experiments.md;test/vp/gate_tests/test_qstar_int.py;test/vp/ladder_table.py
test/vp/qwen_quality_v16.py	vskipper/src/vskipper/analysis/qwen_quality_v16.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/qwen_serving_macros.py	vskipper/src/vskipper/experiments/qwen_serving_macros.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/refactor_ab/README.md	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/gates/gates_box.sh;training/qwen3-flexidepth/bin/hf_push_ckpt.sh
test/vp/refactor_ab/box_perf_ab.sh	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/refactor_ab/README.md
test/vp/refactor_ab/hpc_ab_arm.sh	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/gates/README.md;test/vp/refactor_ab/hpc_ab_chain.sh
test/vp/refactor_ab/hpc_ab_chain.sh	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/gates/README.md
test/vp/refactor_ab/hpc_ab_compare.py	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/gates/README.md;test/vp/refactor_ab/README.md;test/vp/refactor_ab/hpc_ab_run.sh;test/vp/refactor_ab/hpc_preflight.sh
test/vp/refactor_ab/hpc_ab_run.sh	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/gates/README.md;test/vp/refactor_ab/README.md;test/vp/refactor_ab/box_perf_ab.sh;test/vp/refactor_ab/hpc_preflight.sh
test/vp/refactor_ab/hpc_preflight.sh	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/gates/README.md
test/vp/refactor_ab/perf_client.py	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/refactor_ab/README.md;test/vp/refactor_ab/box_perf_ab.sh;test/vp/refactor_ab/hpc_ab_run.sh;test/vp/refactor_ab/hpc_preflight.sh;test/vp/vp_stream.py
test/vp/refactor_ab/prove_endpoint_owner.py	-	retired	Retired predecessor srt.vp-to-srt.vpipe migration rig; hard-coded historical trees and deployments. Replaced by current reference validation contract.	docs/vskipper/removed.md;test/vp/refactor_ab/box_perf_ab.sh;test/vp/refactor_ab/hpc_ab_run.sh
test/vp/run_fair_evaluation_contract_direct.py	vskipper/src/vskipper/experiments/run_fair_evaluation_contract_direct.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
